condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
one_at_a_time,proposals,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.1675455008269,0.0290029925155757,0.17310517066966902,ratio,0.02829008701734657,0.0292382606356633,0.1628329090030859,0.16969434501020303,permutation,0.1385425083113243,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.1675455008269,0.04797281572949564,0.28632709020971475,ratio,0.04484436853741183,0.051224178837678644,0.1628329090030859,0.16969434501020303,same_size_subsample,0.11957268509740437,0.000999000999000999,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
one_at_a_time,proposals,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.2012668572196168,1.0298516612126607,0.8573046488573706,ratio,1.029288429607685,1.0302790851549308,1.1945064106736265,1.2043757807957718,permutation,0.1714151960069561,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.2012668572196168,1.0245628106592175,0.8529019214187027,ratio,1.0241302089676876,1.0247980451367453,1.1945064106736265,1.2043757807957718,permutation,0.17670404656039929,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.2012668572196168,1.0298692913490168,0.8573193251437012,ratio,1.0291137167053483,1.030118884557868,1.1945064106736265,1.2043757807957718,permutation,0.17139756587059995,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
one_at_a_time,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.2012668572196168,1.0503933811043311,0.8744046960019451,ratio,1.046949802879617,1.0539897599803845,1.1945064106736265,1.2043757807957718,same_size_subsample,0.15087347611528568,0.000999000999000999,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
one_at_a_time,proposals,original,whole,human_vs_claude,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.45368620037807184,0.7058823529411765,ratio,,,,,permutation,0.18903591682419651,9.999000099990002e-05,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_gemini,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.0,0.0,ratio,,,,,permutation,0.6427221172022684,9.999000099990002e-05,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.08317580340264641,0.12941176470588223,ratio,,,,,permutation,0.5595463137996219,9.999000099990002e-05,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.34741776937618146,0.5405411764705883,ratio,0.15879017013232533,0.4763705103969753,,,same_size_subsample,0.2953043478260869,0.000999000999000999,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
one_at_a_time,proposals,original,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.8304498269896194,0.6539792387543254,ratio,,,,,permutation,0.9684919719521792,0.1257874212578742,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.0,0.3572778827977316,ratio,,,,,permutation,1.7989417989417986,0.0021997800219978004,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.090721649484536,0.38969072164948454,ratio,,,,,permutation,1.7082201494572626,0.008399160083991601,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
one_at_a_time,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.5541005435342388,0.5552457518487167,ratio,1.1887640449438204,1.9097472924187722,,,same_size_subsample,1.2448412554075599,0.000999000999000999,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.04836600017844505,0.0302316787199713,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0312467309443434,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.04836600017844505,0.018723482944526998,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0509819831660967,1.019094063091992,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.04836600017844505,0.027057412964640898,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0278644466556468,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.04836600017844505,0.015226049413628729,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0154699733199262,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,proposals,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.5288255973536431,0.3785640494002217,0.7158580282320628,ratio,0.3368902515044533,0.38961373010343564,0.5099448593757114,0.5387426629765483,permutation,0.1502615479534214,0.12068793120687932,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.5288255973536431,0.2787068808809301,0.5270298606490291,ratio,0.22461887498643326,0.2871162903390028,0.5099448593757114,0.5387426629765483,permutation,0.250118716472713,0.0187981201879812,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.5288255973536431,0.45686505178673487,0.8639238608588271,ratio,0.42813457627810386,0.4683990640611274,0.5099448593757114,0.5387426629765483,permutation,0.07196054556690823,0.37236276372362764,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.5288255973536431,0.37011554159608,0.6998820470268794,ratio,0.2171152802734234,0.4958660687481906,0.5099448593757114,0.5387426629765483,same_size_subsample,0.15871005575756308,0.016983016983016984,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
persona,proposals,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,2.122356380956791,1.6091762940892798,0.7582026791201949,ratio,1.5080460296329605,1.6383068569783918,2.040587145615149,2.1679874772394117,permutation,0.5131800868675112,0.12718728127187282,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,2.122356380956791,1.386398918128209,0.6532356820786145,ratio,1.2896891098975398,1.4027533468270448,2.040587145615149,2.1679874772394117,permutation,0.7359574628285819,0.020597940205979402,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,2.122356380956791,1.8411630540249164,0.8675089021547323,ratio,1.7486642184391619,1.8811103085536307,2.040587145615149,2.1679874772394117,permutation,0.2811933269318745,0.37536246375362464,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,2.122356380956791,1.6109407675191683,0.759034053834508,ratio,1.2773272677366372,1.9835998768060086,2.040587145615149,2.1679874772394117,same_size_subsample,0.5114156134376227,0.004995004995004995,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
persona,proposals,rephrased,whole,human_vs_claude,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.7334593572778828,0.919431279620853,ratio,,,,,permutation,0.0642722117202269,0.3126687331266873,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_gemini,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.7410207939508506,0.928909952606635,ratio,,,,,permutation,0.05671077504725908,0.2646735326467353,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.6843100189035916,0.8578199052132699,ratio,,,,,permutation,0.11342155009451815,0.08199180081991801,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.7977315689981097,0.7131758034026464,0.8940047393364927,ratio,0.5896975425330812,0.7939508506616257,,,same_size_subsample,0.0845557655954633,0.1008991008991009,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
persona,proposals,rephrased,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.75177304964539,0.7588652482269503,ratio,,,,,permutation,1.19215218399947,0.2850714928507149,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.8613138686131383,0.7810218978102189,ratio,,,,,permutation,1.0826113650317217,0.2415758424157584,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.1676646706586817,0.6407185628742513,ratio,,,,,permutation,1.7762605629861783,0.048595140485951406,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,rephrased,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,4.94392523364486,3.5977827313119053,0.7277178681481548,ratio,2.437231445826231,4.853211009174312,,,same_size_subsample,1.3461425023329547,0.030969030969030968,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
persona,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.061390613385715366,0.04763553650703033,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0655102045048346,1.0501037800764241,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.061390613385715366,0.04389585025499493,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,5.0,2.384185791015625e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0655102045048346,1.0459810494846438,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,5.0,2.384185791015625e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.061390613385715366,0.04763822272228175,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,17.0,4.935264587402344e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0655102045048346,1.0501213212563807,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,17.0,4.935264587402344e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.061390613385715366,0.04141990702202298,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0655102045048346,1.0432930631243493,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,proposals,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.1675455008269,0.12222635331906029,0.7295114026686919,ratio,0.1182321486343691,0.1236120562878667,0.1628329090030859,0.16969434501020303,permutation,0.04531914750783972,0.00029997000299970003,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.1675455008269,0.08303393571876638,0.4955903638651155,ratio,0.0809232608681245,0.08425994650037205,0.1628329090030859,0.16969434501020303,permutation,0.08451156510813362,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.1675455008269,0.11438480031378828,0.6827088745997733,ratio,0.11162370253609136,0.11659420084082117,0.1628329090030859,0.16969434501020303,permutation,0.053160700513111725,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.1675455008269,0.11719853557491967,0.6995027320727853,ratio,0.10621920662913449,0.12718278281422826,0.1628329090030859,0.16969434501020303,same_size_subsample,0.05034696525198033,0.000999000999000999,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
persona,proposals,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.2012668572196168,1.1392458679765858,0.9483703484614724,ratio,1.1340854576945036,1.1410471895816334,1.1945064106736265,1.2043757807957718,permutation,0.06202098924303101,0.00029997000299970003,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.2012668572196168,1.090552899341867,0.9078356676434061,ratio,1.08804866689352,1.0920129554260825,1.1945064106736265,1.2043757807957718,permutation,0.11071395787774985,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.2012668572196168,1.1291585785274652,0.9399731389750906,ratio,1.1256491770107495,1.1319826848290468,1.1945064106736265,1.2043757807957718,permutation,0.07210827869215164,9.999000099990002e-05,,23.0,23.0,10000,similarity-sensitive Simpson on kernel eigenvalues; higher = more diverse; equal-n; ci = 95% jackknife
persona,proposals,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.2012668572196168,1.1328014102509854,0.9430056306330655,ratio,1.1188425702827054,1.145715259403953,1.1945064106736265,1.2043757807957718,same_size_subsample,0.06846544696863144,0.000999000999000999,,23.0,23.0,1000,similarity-sensitive Simpson; AI n=23 subsampled from 69 (without replacement); higher = more diverse
persona,proposals,original,whole,human_vs_claude,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.5368620037807184,0.835294117647059,ratio,,,,,permutation,0.10586011342155,0.06529347065293471,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_gemini,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.4763705103969753,0.7411764705882352,ratio,,,,,permutation,0.16635160680529304,0.011498850114988501,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_gpt,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.5368620037807184,0.835294117647059,ratio,,,,,permutation,0.10586011342155,0.061493850614938506,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,gini_simpson,literature_region,0.6427221172022684,0.5029792060491493,0.7825764705882352,ratio,0.4045368620037808,0.5746691871455576,,,same_size_subsample,0.1397429111531191,0.008991008991008992,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
persona,proposals,original,whole,human_vs_claude,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,2.159183673469388,0.7714285714285716,ratio,,,,,permutation,0.6397581254724107,0.41525847415258477,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_gemini,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,1.9097472924187722,0.6823104693140793,ratio,,,,,permutation,0.8891945065230265,0.2666733326667333,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_gpt,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,2.159183673469388,0.7714285714285716,ratio,,,,,permutation,0.6397581254724107,0.41825817418258177,,23.0,23.0,10000,classical Simpson on the nearest-literature-region label (BERTopic outlier bin dropped); higher = more diverse; equal-n
persona,proposals,original,whole,human_vs_pooled_ai,simpson_categorical,inverse_simpson,literature_region,2.7989417989417986,2.024573365734682,0.7233352856783647,ratio,1.6793650793650796,2.351111111111111,,,same_size_subsample,0.7743684332071168,0.000999000999000999,,23.0,23.0,1000,classical Simpson on nearest literature region; AI n=23 subsampled from 69
persona,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.048366001723959905,0.033476900725233134,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.050981984876584,1.034690387101431,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.048366001723959905,0.021374934030689154,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.050981984876584,1.0218653235291735,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.048366001723959905,0.027329267844165946,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.050981984876584,1.0281319418961197,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.048366001723959905,0.01970820610476608,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
persona,reviews,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.050981984876584,1.0201124899977843,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
