pair_type,proposal_key,match_method,human_reviewer,ai_model,cosine_similarity,sentiment_alignment,categorical_agreement,categorical_agreement_num,ai_model_1,ai_model_2,ai_model_pair,human_reviewer_1,human_reviewer_2
human-ai,Y1_11,fuzzy,human-reviewer-5,gemini-3-pro-preview,0.9662367701530457,0.9898611111111111,agree,2,,,,,
human-ai,Y1_11,fuzzy,human-reviewer-5,claude-opus-4-5,0.948002278804779,0.9944444444444445,agree,2,,,,,
ai-ai,Y1_11,fuzzy,,,0.9728660583496094,0.9251851851851852,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_11,fuzzy,,,0.9737576842308044,0.9206018518518518,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_11,fuzzy,,,0.974791407585144,0.9954166666666666,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_11,fuzzy,,,0.961298942565918,0.9805357142857143,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_11,fuzzy,,,0.950364351272583,0.9916468253968254,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_11,fuzzy,,,0.9596579670906067,0.9908928571428571,agree,2,,,,human-reviewer-1,human-reviewer-4
human-human,Y1_11,fuzzy,,,0.9588414430618286,0.9118253968253969,agree,2,,,,human-reviewer-1,human-reviewer-5
human-human,Y1_11,fuzzy,,,0.9650561809539795,0.9888888888888889,agree,2,,,,human-reviewer-2,human-reviewer-3
human-human,Y1_11,fuzzy,,,0.9712139368057251,0.9714285714285714,agree,2,,,,human-reviewer-2,human-reviewer-4
human-human,Y1_11,fuzzy,,,0.9632118344306946,0.8923611111111112,agree,2,,,,human-reviewer-2,human-reviewer-5
human-human,Y1_11,fuzzy,,,0.9692292809486389,0.9825396825396825,agree,2,,,,human-reviewer-3,human-reviewer-4
human-human,Y1_11,fuzzy,,,0.9578734636306763,0.9034722222222222,agree,2,,,,human-reviewer-3,human-reviewer-5
human-human,Y1_11,fuzzy,,,0.9461342096328735,0.9209325396825396,agree,2,,,,human-reviewer-4,human-reviewer-5
human-ai,Y1_12,exact,human-reviewer-1,gpt-5.2,0.9585961699485779,0.9472916666666666,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-1,gemini-3-pro-preview,0.9529451131820679,0.9546428571428571,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-1,claude-opus-4-5,0.9604974389076233,0.9777083333333333,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-2,gpt-5.2,0.9689843058586121,0.8791666666666667,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-2,gemini-3-pro-preview,0.9599342346191406,0.9772321428571429,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-2,claude-opus-4-5,0.9579521417617798,0.9541666666666667,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-3,gpt-5.2,0.962364912033081,0.9202083333333333,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-3,gemini-3-pro-preview,0.9566785097122192,0.9817261904761905,agree,2,,,,,
human-ai,Y1_12,exact,human-reviewer-3,claude-opus-4-5,0.9538127779960632,0.9952083333333334,agree,2,,,,,
ai-ai,Y1_12,exact,,,0.974063515663147,0.9019345238095238,agree,2,gpt-5.2,gemini-3-pro-preview,gemini-3-pro-preview vs gpt-5.2,,
ai-ai,Y1_12,exact,,,0.9716036319732666,0.925,agree,2,gpt-5.2,claude-opus-4-5,claude-opus-4-5 vs gpt-5.2,,
ai-ai,Y1_12,exact,,,0.9653538465499878,0.9769345238095238,agree,2,gemini-3-pro-preview,claude-opus-4-5,claude-opus-4-5 vs gemini-3-pro-preview,,
human-human,Y1_12,exact,,,0.9694472551345825,0.931875,agree,2,,,,human-reviewer-1,human-reviewer-2
human-human,Y1_12,exact,,,0.9600178003311157,0.9729166666666667,agree,2,,,,human-reviewer-1,human-reviewer-3
human-human,Y1_12,exact,,,0.9639540314674377,0.9589583333333334,agree,2,,,,human-reviewer-2,human-reviewer-3
